resi_id,layanan,id_gudang,berat_paket,estimasi_hari,hari_pengiriman,metode_pembayaran
NST-2603-19697,Express,WH-UPG05,1.98,1,1,E-Wallet
NST-2603-19698,Express,WH-BDO02,4.94,2,2,Kartu Kredit
NST-2603-19699,Reguler,WH-JKT01,1.2,5,5,E-Wallet
NST-2603-19700,Express,WH-BDO02,3.23,2,4,E-Wallet
NST-2603-19701,Express,WH-SUB03,3.76,1,3,Transfer Bank
NST-2603-19702,Reguler,WH-KNO04,10.74,3,5,COD
NST-2603-19703,Reguler,WH-UPG05,14.13,4,6,E-Wallet
NST-2603-19704,Express,WH-BDO02,3.07,2,4,Transfer Bank
NST-2603-19705,Sameday,WH-BDO02,2.17,1,1,E-Wallet
NST-2603-19706,Reguler,WH-UPG05,14.97,3,6,Transfer Bank
NST-2603-19707,Reguler,WH-KNO04,5.07,3,6,E-Wallet
NST-2603-19708,Reguler,WH-SUB03,4.82,5,7,Transfer Bank
NST-2603-19709,Reguler,WH-SUB03,4.28,3,3,E-Wallet
NST-2603-19710,Reguler,WH-SUB03,9.38,5,4,E-Wallet
NST-2603-19711,Reguler,WH-UPG05,1.51,5,4,E-Wallet
NST-2603-19712,Reguler,WH-BDO02,6.07,4,3,Transfer Bank
NST-2603-19713,Reguler,WH-SUB03,12.87,3,5,COD
NST-2603-19714,Reguler,WH-BDO02,11.65,4,7,E-Wallet
NST-2603-19715,Reguler,WH-SUB03,3.95,3,5,Transfer Bank
NST-2603-19716,Reguler,WH-SUB03,3.32,3,3,Kartu Kredit
NST-2603-19717,Reguler,WH-KNO04,2.83,4,3,Transfer Bank
NST-2603-19718,Express,WH-UPG05,4.83,2,3,Transfer Bank
NST-2603-19719,Kargo,WH-KNO04,84.74,7,10,COD
NST-2603-19720,Reguler,WH-BDO02,12.39,5,6,Kartu Kredit
NST-2603-19721,Reguler,WH-BDO02,3.98,5,6,Kartu Kredit
NST-2603-19722,Reguler,WH-UPG05,3.26,3,5,COD
NST-2603-19723,Reguler,WH-SUB03,10.97,3,2,COD
NST-2603-19724,Reguler,WH-UPG05,5.96,5,7,E-Wallet
NST-2603-19725,Reguler,WH-SUB03,10.81,3,4,E-Wallet
NST-2603-19726,Express,WH-JKT01,1.43,2,3,Transfer Bank
NST-2603-19727,Reguler,WH-JKT01,11.28,5,7,Transfer Bank
NST-2603-19728,Reguler,WH-UPG05,11.49,5,6,E-Wallet
NST-2603-19729,Express,WH-JKT01,2.03,1,1,Kartu Kredit
NST-2603-19730,Express,WH-JKT01,0.8,2,3,Transfer Bank
NST-2603-19731,Reguler,WH-BDO02,10.52,3,3,Transfer Bank
NST-2603-19732,Reguler,WH-SUB03,7.45,5,5,COD
NST-2603-19733,Reguler,WH-JKT01,1.58,5,7,E-Wallet
NST-2603-19734,Reguler,WH-KNO04,14.86,5,8,COD
NST-2603-19735,Reguler,WH-BDO02,6.36,4,7,Transfer Bank
NST-2603-19736,Reguler,WH-SUB03,3.65,4,7,E-Wallet
NST-2603-19737,Reguler,WH-BDO02,5.19,4,7,Kartu Kredit
NST-2603-19738,Express,WH-KNO04,1.35,2,2,Kartu Kredit
NST-2603-19739,Express,WH-SUB03,,2,4,COD
NST-2603-19740,Reguler,WH-UPG05,11.39,4,4,E-Wallet
NST-2603-19741,Reguler,WH-UPG05,10.9,3,4,Transfer Bank
NST-2603-19742,Reguler,WH-BDO02,1.64,5,7,Kartu Kredit
NST-2603-19743,Reguler,WH-UPG05,11.59,3,2,Kartu Kredit
NST-2603-19744,Reguler,WH-SUB03,8.72,5,4,Kartu Kredit
NST-2603-19745,Kargo,WH-KNO04,23.82,7,9,Transfer Bank
NST-2603-19746,Express,WH-KNO04,1.06,1,2,Transfer Bank
NST-2603-19747,Kargo,WH-UPG05,28.31,6,11,Kartu Kredit
NST-2603-19748,Express,WH-JKT01,4.04,1,2,E-Wallet
NST-2603-19749,Sameday,WH-JKT01,0.54,1,2,E-Wallet
NST-2603-19750,Express,WH-JKT01,1.59,1,3,COD
NST-2603-19751,Sameday,WH-UPG05,1.7,1,2,E-Wallet
NST-2603-19752,Reguler,WH-UPG05,14.58,4,4,COD
NST-2603-19753,Reguler,WH-UPG05,13.72,5,7,COD
NST-2603-19754,Reguler,WH-SUB03,2.01,4,5,Kartu Kredit
NST-2603-19755,Sameday,WH-JKT01,0.93,1,1,COD
NST-2603-19756,Reguler,WH-BDO02,7.33,4,5,E-Wallet
NST-2603-19757,Reguler,WH-SUB03,10.65,4,5,E-Wallet
NST-2603-19758,Reguler,WH-SUB03,11.36,5,8,E-Wallet
NST-2603-19759,Express,WH-UPG05,2.03,1,2,Kartu Kredit
NST-2603-19760,Reguler,WH-UPG05,1.18,5,7,COD
NST-2603-19761,Express,WH-SUB03,,2,2,Transfer Bank
NST-2603-19762,Sameday,WH-UPG05,1.63,1,1,COD
NST-2603-19763,Kargo,WH-JKT01,42.12,7,12,COD
NST-2603-19764,Reguler,WH-SUB03,14.01,4,4,Kartu Kredit
NST-2603-19765,Reguler,WH-SUB03,8.39,5,7,COD
NST-2603-19766,Reguler,WH-SUB03,7.33,4,4,E-Wallet
NST-2603-19767,Reguler,WH-UPG05,12.99,4,7,COD
NST-2603-19768,Reguler,WH-SUB03,2.37,3,6,Kartu Kredit
NST-2603-19769,Express,WH-BDO02,1.19,1,1,COD
NST-2603-19770,Reguler,WH-BDO02,2.72,4,6,Kartu Kredit
NST-2603-19771,Kargo,WH-JKT01,82.35,6,7,Kartu Kredit
NST-2603-19772,Kargo,WH-SUB03,68.44,7,7,Kartu Kredit
NST-2603-19773,Reguler,WH-SUB03,3.26,4,3,COD
NST-2603-19774,Sameday,WH-UPG05,1.97,1,2,Transfer Bank
NST-2603-19775,Express,WH-KNO04,2.46,1,3,
NST-2603-19776,Reguler,WH-KNO04,13.13,3,4,Kartu Kredit
NST-2603-19777,Reguler,WH-SUB03,9.72,3,4,E-Wallet
NST-2603-19778,Reguler,WH-JKT01,5.78,3,5,Kartu Kredit
NST-2603-19779,Reguler,WH-BDO02,2.64,3,3,COD
NST-2603-19780,Express,WH-SUB03,3.52,1,1,COD
NST-2603-19781,Reguler,WH-SUB03,4.35,4,4,Transfer Bank
NST-2603-19782,Express,WH-JKT01,2.89,2,2,E-Wallet
NST-2603-19783,Reguler,WH-JKT01,13.57,3,4,Kartu Kredit
NST-2603-19784,Reguler,WH-KNO04,11.69,3,5,COD
NST-2603-19785,Reguler,WH-SUB03,7.45,4,7,E-Wallet
NST-2603-19786,Reguler,WH-SUB03,7.54,4,4,COD
NST-2603-19787,Reguler,WH-UPG05,1.5,4,4,
NST-2603-19788,Reguler,WH-BDO02,4.23,3,4,COD
NST-2603-19789,Kargo,WH-UPG05,20.59,5,5,E-Wallet
NST-2603-19790,Express,WH-UPG05,4.78,1,2,Transfer Bank
NST-2603-19791,Reguler,WH-BDO02,4.8,5,7,Kartu Kredit
NST-2603-19792,Reguler,WH-SUB03,,4,3,
NST-2603-19793,Reguler,WH-KNO04,13.92,3,2,E-Wallet
NST-2603-19794,Reguler,WH-BDO02,9.33,4,3,COD
NST-2603-19795,Express,WH-JKT01,1.81,1,3,COD
NST-2603-19796,Express,WH-SUB03,1.13,2,2,Transfer Bank
NST-2603-19797,Express,WH-BDO02,0.89,2,2,Transfer Bank
NST-2603-19798,Reguler,WH-BDO02,1.25,4,4,Kartu Kredit
NST-2603-19799,Kargo,WH-BDO02,99.74,7,7,Kartu Kredit
NST-2603-19800,Reguler,WH-KNO04,10.68,5,6,Kartu Kredit
NST-2603-19801,Kargo,WH-UPG05,26.09,5,6,Kartu Kredit
NST-2603-19802,Reguler,WH-UPG05,3.74,4,5,E-Wallet
NST-2603-19803,Reguler,WH-BDO02,7.05,5,7,Kartu Kredit
NST-2603-19804,Reguler,WH-BDO02,6.61,3,3,Kartu Kredit
NST-2603-19805,Reguler,WH-UPG05,5.6,4,4,COD
NST-2603-19806,Express,WH-KNO04,1.26,2,3,COD
NST-2603-19807,Express,WH-SUB03,1.13,1,1,E-Wallet
NST-2603-19808,Reguler,WH-UPG05,12.63,4,4,COD
NST-2603-19809,Express,WH-BDO02,1.34,2,4,COD
NST-2603-19810,Reguler,WH-KNO04,7.26,5,8,E-Wallet
NST-2603-19811,Reguler,WH-KNO04,3.96,5,8,Transfer Bank
NST-2603-19812,Sameday,WH-BDO02,1.99,1,2,COD
NST-2603-19813,Kargo,WH-JKT01,,6,8,Transfer Bank
NST-2603-19814,Reguler,WH-KNO04,8.7,4,5,Transfer Bank
NST-2603-19815,Reguler,WH-UPG05,5.85,5,5,Transfer Bank
NST-2603-19816,Reguler,WH-JKT01,7.95,3,6,E-Wallet
NST-2603-19817,Express,WH-SUB03,0.53,2,3,Kartu Kredit
NST-2603-19818,Kargo,WH-UPG05,27.07,6,8,
NST-2603-19819,Reguler,WH-BDO02,5.53,3,2,E-Wallet
NST-2603-19820,Express,WH-JKT01,1.89,1,1,Kartu Kredit
NST-2603-19821,Reguler,WH-UPG05,3.86,4,7,Transfer Bank
NST-2603-19822,Reguler,WH-KNO04,1.2,4,5,Kartu Kredit
NST-2603-19823,Kargo,WH-BDO02,31.34,6,7,Transfer Bank
NST-2603-19824,Reguler,WH-JKT01,14.42,5,4,Kartu Kredit
NST-2603-19825,Reguler,WH-KNO04,9.0,5,6,Transfer Bank
NST-2603-19826,Express,WH-BDO02,4.4,2,2,COD
NST-2603-19827,Reguler,WH-BDO02,2.76,5,6,Transfer Bank
NST-2603-19828,Reguler,WH-JKT01,3.81,5,7,Kartu Kredit
NST-2603-19829,Kargo,WH-JKT01,33.37,6,8,COD
NST-2603-19830,Express,WH-JKT01,0.83,1,3,Transfer Bank
NST-2603-19831,Express,WH-UPG05,3.58,2,3,COD
NST-2603-19832,Reguler,WH-BDO02,6.43,4,4,COD
NST-2603-19833,Reguler,WH-SUB03,10.07,4,7,E-Wallet
NST-2603-19834,Sameday,WH-KNO04,,1,2,Kartu Kredit
NST-2603-19835,Reguler,WH-JKT01,10.23,4,6,E-Wallet
NST-2603-19836,Reguler,WH-BDO02,9.81,4,6,Kartu Kredit
NST-2603-19837,Reguler,WH-KNO04,9.34,3,5,Transfer Bank
NST-2603-19838,Reguler,WH-SUB03,1.07,4,4,E-Wallet
NST-2603-19839,Reguler,WH-KNO04,3.89,3,3,COD
NST-2603-19840,Kargo,WH-SUB03,69.2,5,8,E-Wallet
NST-2603-19841,Sameday,WH-JKT01,2.53,1,1,E-Wallet
NST-2603-19842,Reguler,WH-UPG05,3.39,4,3,COD
NST-2603-19843,Express,WH-SUB03,4.37,2,4,Kartu Kredit
NST-2603-19844,Kargo,WH-JKT01,,5,9,Transfer Bank
NST-2603-19845,Express,WH-KNO04,4.36,1,2,Transfer Bank
NST-2603-19846,Reguler,WH-KNO04,2.32,4,7,COD
NST-2603-19847,Reguler,WH-KNO04,2.67,5,6,Kartu Kredit
NST-2603-19848,Reguler,WH-UPG05,5.97,5,7,
NST-2603-19849,Reguler,WH-BDO02,11.35,3,5,E-Wallet
NST-2603-19850,Reguler,WH-SUB03,4.96,3,6,Transfer Bank
NST-2603-19851,Reguler,WH-BDO02,6.58,4,4,Kartu Kredit
NST-2603-19852,Reguler,WH-KNO04,13.33,4,7,COD
NST-2603-19853,Reguler,WH-UPG05,7.42,3,6,Transfer Bank
NST-2603-19854,Reguler,WH-JKT01,2.0,4,6,COD
NST-2603-19855,Reguler,WH-UPG05,8.92,3,2,Kartu Kredit
NST-2603-19856,Express,WH-BDO02,,2,3,E-Wallet
NST-2603-19857,Reguler,WH-KNO04,,4,7,Transfer Bank
NST-2603-19858,Express,WH-SUB03,3.79,1,1,Kartu Kredit
NST-2603-19859,Sameday,WH-UPG05,1.82,1,2,Kartu Kredit
NST-2603-19860,Express,WH-BDO02,2.77,1,3,COD
NST-2603-19861,Express,WH-BDO02,3.06,1,2,Transfer Bank
NST-2603-19862,Kargo,WH-JKT01,85.12,5,5,Kartu Kredit
NST-2603-19863,Reguler,WH-SUB03,11.3,3,4,E-Wallet
NST-2603-19864,Sameday,WH-BDO02,2.34,1,2,Transfer Bank
NST-2603-19865,Express,WH-SUB03,1.33,1,1,COD
NST-2603-19866,Express,WH-KNO04,1.46,1,2,E-Wallet
NST-2603-19867,Reguler,WH-UPG05,13.66,5,5,Kartu Kredit
NST-2603-19868,Reguler,WH-BDO02,9.94,5,6,Kartu Kredit
NST-2603-19869,Express,WH-KNO04,4.42,2,4,Kartu Kredit
NST-2603-19870,Express,WH-JKT01,3.59,1,3,Kartu Kredit
NST-2603-19871,Express,WH-SUB03,2.59,1,1,COD
NST-2603-19872,Reguler,WH-KNO04,1.64,3,3,E-Wallet
NST-2603-19873,Reguler,WH-SUB03,6.2,3,3,Transfer Bank
NST-2603-19874,Reguler,WH-SUB03,4.12,5,5,Kartu Kredit
NST-2603-19875,Reguler,WH-BDO02,9.64,5,8,E-Wallet
NST-2603-19876,Reguler,WH-SUB03,2.48,4,3,E-Wallet
NST-2603-19877,Reguler,WH-KNO04,9.77,3,3,E-Wallet
NST-2603-19878,Reguler,WH-JKT01,7.96,5,8,E-Wallet
NST-2603-19879,Reguler,WH-BDO02,13.87,5,7,
NST-2603-19880,Reguler,WH-UPG05,12.53,3,6,E-Wallet
NST-2603-19881,Kargo,WH-JKT01,32.59,6,10,COD
NST-2603-19882,Express,WH-KNO04,4.91,2,3,COD
NST-2603-19883,Express,WH-BDO02,2.26,1,1,Kartu Kredit
NST-2603-19884,Reguler,WH-SUB03,11.0,5,8,Transfer Bank
NST-2603-19885,Express,WH-JKT01,3.17,1,1,Transfer Bank
NST-2603-19886,Reguler,WH-BDO02,5.61,4,6,E-Wallet
NST-2603-19887,Sameday,WH-UPG05,1.14,1,2,E-Wallet
NST-2603-19888,Express,WH-UPG05,2.2,2,4,Transfer Bank
NST-2603-19889,Reguler,WH-UPG05,3.77,4,5,Transfer Bank
NST-2603-19890,Kargo,WH-BDO02,85.61,6,7,COD
NST-2603-19891,Reguler,WH-JKT01,1.9,4,7,E-Wallet
NST-2603-19892,Reguler,WH-SUB03,9.9,5,8,Transfer Bank
NST-2603-19893,Express,WH-JKT01,2.78,1,3,Transfer Bank
NST-2603-19894,Reguler,WH-SUB03,1.71,4,4,COD
NST-2603-19895,Reguler,WH-JKT01,2.11,5,8,Kartu Kredit
NST-2603-19896,Express,WH-JKT01,3.92,1,1,COD
NST-2603-19897,Reguler,WH-BDO02,4.33,5,6,Transfer Bank
NST-2603-19898,Express,WH-UPG05,1.04,1,3,E-Wallet
NST-2603-19899,Kargo,WH-UPG05,66.34,6,6,Kartu Kredit
NST-2603-19900,Reguler,WH-UPG05,11.57,5,4,COD
NST-2603-19901,Reguler,WH-UPG05,9.27,3,5,Kartu Kredit
NST-2603-19902,Reguler,WH-JKT01,1.3,3,3,Kartu Kredit
NST-2603-19903,Reguler,WH-UPG05,14.98,4,3,COD
NST-2603-19904,Reguler,WH-JKT01,14.43,4,7,E-Wallet
NST-2603-19905,Reguler,WH-SUB03,4.96,3,4,Transfer Bank
NST-2603-19906,Reguler,WH-KNO04,2.36,3,5,Transfer Bank
NST-2603-19907,Reguler,WH-KNO04,8.99,5,5,E-Wallet
NST-2603-19908,Express,WH-SUB03,3.68,1,1,Kartu Kredit
NST-2603-19909,Kargo,WH-JKT01,41.1,6,11,E-Wallet
NST-2603-19910,Express,WH-UPG05,0.89,1,2,Kartu Kredit
NST-2603-19911,Reguler,WH-BDO02,3.98,4,7,COD
NST-2603-19912,Reguler,WH-JKT01,12.32,5,7,Kartu Kredit
NST-2603-19913,Express,WH-JKT01,2.84,2,2,Transfer Bank
NST-2603-19914,Reguler,WH-SUB03,14.74,5,6,Transfer Bank
NST-2603-19915,Reguler,WH-SUB03,4.26,3,5,Kartu Kredit
NST-2603-19916,Express,WH-BDO02,,1,3,Transfer Bank
NST-2603-19917,Reguler,WH-UPG05,14.71,4,3,E-Wallet
NST-2603-19918,Reguler,WH-KNO04,7.76,5,6,Kartu Kredit
NST-2603-19919,Kargo,WH-UPG05,26.12,7,9,E-Wallet
NST-2603-19920,Kargo,WH-UPG05,52.87,5,8,Transfer Bank
NST-2603-19921,Reguler,WH-JKT01,6.8,3,3,E-Wallet
NST-2603-19922,Reguler,WH-BDO02,9.41,5,6,Kartu Kredit
NST-2603-19923,Reguler,WH-JKT01,2.8,3,4,E-Wallet
NST-2603-19924,Express,WH-SUB03,2.07,1,3,E-Wallet
NST-2603-19925,Reguler,WH-KNO04,5.41,4,4,Transfer Bank
NST-2603-19926,Reguler,WH-BDO02,14.91,5,4,Transfer Bank
NST-2603-19927,Sameday,WH-BDO02,,1,1,Kartu Kredit
NST-2603-19928,Reguler,WH-UPG05,6.75,4,6,Kartu Kredit
NST-2603-19929,Kargo,WH-JKT01,84.47,7,9,Transfer Bank
NST-2603-19930,Sameday,WH-UPG05,2.56,1,1,COD
NST-2603-19931,Reguler,WH-UPG05,1.82,3,6,Transfer Bank
NST-2603-19932,Express,WH-BDO02,4.49,1,1,COD
NST-2603-19933,Reguler,WH-KNO04,14.16,5,4,E-Wallet
NST-2603-19934,Express,WH-SUB03,1.04,2,4,Kartu Kredit
NST-2603-19935,Express,WH-UPG05,2.15,1,3,E-Wallet
NST-2603-19936,Reguler,WH-KNO04,12.57,3,2,E-Wallet
NST-2603-19937,Express,WH-UPG05,1.78,1,1,Transfer Bank
NST-2603-19938,Express,WH-KNO04,1.36,1,1,Kartu Kredit
NST-2603-19939,Reguler,WH-JKT01,4.5,5,6,COD
NST-2603-19940,Reguler,WH-SUB03,,4,7,Transfer Bank
NST-2603-19941,Reguler,WH-BDO02,8.14,5,5,Transfer Bank
NST-2603-19942,Reguler,WH-JKT01,11.98,3,2,E-Wallet
NST-2603-19943,Sameday,WH-UPG05,1.84,1,1,COD
NST-2603-19944,Express,WH-UPG05,1.59,1,3,Transfer Bank
NST-2603-19945,Reguler,WH-SUB03,12.37,4,4,Kartu Kredit
NST-2603-19946,Reguler,WH-SUB03,12.44,4,6,COD
NST-2603-19947,Reguler,WH-SUB03,3.0,4,3,Transfer Bank
NST-2603-19948,Reguler,WH-UPG05,8.85,3,5,
NST-2603-19949,Reguler,WH-UPG05,8.4,3,5,Transfer Bank
NST-2603-19950,Reguler,WH-BDO02,8.78,5,8,COD
NST-2603-19951,Reguler,WH-SUB03,11.8,4,7,E-Wallet
NST-2603-19952,Sameday,WH-KNO04,2.9,1,2,Transfer Bank
NST-2603-19953,Express,WH-BDO02,1.39,1,3,COD
NST-2603-19954,Express,WH-KNO04,2.74,1,2,COD
NST-2603-19955,Reguler,WH-JKT01,5.87,4,3,E-Wallet
NST-2603-19956,Sameday,WH-SUB03,0.53,1,1,E-Wallet
NST-2603-19957,Express,WH-BDO02,1.55,2,3,Kartu Kredit
NST-2603-19958,Kargo,WH-BDO02,64.38,5,10,Kartu Kredit
NST-2603-19959,Reguler,WH-JKT01,3.3,3,6,Transfer Bank
NST-2603-19960,Reguler,WH-JKT01,2.59,3,3,Kartu Kredit
NST-2603-19961,Reguler,WH-JKT01,12.74,3,4,Kartu Kredit
NST-2603-19962,Reguler,WH-BDO02,9.81,3,4,E-Wallet
NST-2603-19963,Express,WH-UPG05,1.85,1,3,Transfer Bank
NST-2603-19964,Kargo,WH-KNO04,41.92,5,5,COD
NST-2603-19965,Reguler,WH-KNO04,6.35,4,5,E-Wallet
NST-2603-19966,Reguler,WH-JKT01,9.77,4,7,COD
NST-2603-19967,Express,WH-UPG05,4.08,2,2,Kartu Kredit
NST-2603-19968,Reguler,WH-UPG05,4.09,5,7,Kartu Kredit
NST-2603-19969,Express,WH-JKT01,4.68,1,1,Kartu Kredit
NST-2603-19970,Express,WH-SUB03,2.87,2,3,COD
NST-2603-19971,Reguler,WH-BDO02,4.17,5,8,Transfer Bank
NST-2603-19972,Express,WH-SUB03,0.53,2,3,E-Wallet
NST-2603-19973,Reguler,WH-UPG05,9.66,4,3,Kartu Kredit
NST-2603-19974,Kargo,WH-JKT01,26.93,5,10,Kartu Kredit
NST-2603-19975,Express,WH-BDO02,0.62,1,1,Transfer Bank
NST-2603-19976,Kargo,WH-KNO04,,6,9,E-Wallet
NST-2603-19977,Reguler,WH-UPG05,10.84,3,5,Transfer Bank
NST-2603-19978,Reguler,WH-BDO02,10.59,3,5,Transfer Bank
NST-2603-19979,Reguler,WH-BDO02,11.27,4,7,Kartu Kredit
NST-2603-19980,Reguler,WH-SUB03,12.15,4,5,Kartu Kredit
NST-2603-19981,Kargo,WH-KNO04,92.93,7,12,Transfer Bank
NST-2603-19982,Reguler,WH-SUB03,,5,4,COD
NST-2603-19983,Express,WH-SUB03,2.89,2,2,Kartu Kredit
NST-2603-19984,Reguler,WH-SUB03,8.17,5,4,E-Wallet
NST-2603-19985,Reguler,WH-SUB03,9.04,5,7,Kartu Kredit
NST-2603-19986,Kargo,WH-UPG05,38.11,7,8,COD
NST-2603-19987,Reguler,WH-KNO04,13.55,4,5,COD
NST-2603-19988,Express,WH-SUB03,,1,2,Transfer Bank
NST-2603-19989,Reguler,WH-UPG05,7.98,3,4,Transfer Bank
NST-2603-19990,Kargo,WH-UPG05,26.64,6,7,COD
NST-2603-19991,Reguler,WH-BDO02,6.74,3,6,E-Wallet
NST-2603-19992,Express,WH-BDO02,4.84,1,3,Transfer Bank
NST-2603-19993,Reguler,WH-JKT01,10.9,3,2,COD
NST-2603-19994,Reguler,WH-UPG05,6.71,5,4,E-Wallet
NST-2603-19995,Kargo,WH-JKT01,66.74,7,9,E-Wallet
NST-2603-19996,Kargo,WH-UPG05,58.17,6,6,COD
NST-2603-19997,Reguler,WH-SUB03,13.1,5,5,COD
NST-2603-19998,Reguler,WH-SUB03,1.4,3,6,E-Wallet
NST-2603-19999,Reguler,WH-JKT01,10.78,4,3,E-Wallet
NST-2603-20000,Reguler,WH-SUB03,14.84,4,6,COD
NST-2603-20001,Express,WH-SUB03,4.18,2,2,
NST-2603-20002,Reguler,WH-BDO02,10.77,3,2,Kartu Kredit
NST-2603-20003,Reguler,WH-SUB03,,4,7,E-Wallet
NST-2603-20004,Express,WH-BDO02,4.73,2,4,Transfer Bank
NST-2603-20005,Reguler,WH-KNO04,12.29,5,4,Kartu Kredit
NST-2603-20006,Express,WH-UPG05,0.68,2,3,Kartu Kredit
NST-2603-20007,Sameday,WH-BDO02,2.23,1,2,E-Wallet
NST-2603-20008,Reguler,WH-BDO02,12.64,3,3,E-Wallet
NST-2603-20009,Express,WH-BDO02,4.83,2,3,Kartu Kredit
NST-2603-20010,Reguler,WH-UPG05,2.41,4,5,E-Wallet
NST-2603-20011,Reguler,WH-UPG05,6.53,4,5,E-Wallet
NST-2603-20012,Reguler,WH-UPG05,2.33,4,6,Transfer Bank
NST-2603-20013,Reguler,WH-SUB03,14.6,4,3,COD
NST-2603-20014,Reguler,WH-BDO02,1.55,3,3,Kartu Kredit
NST-2603-20015,Reguler,WH-UPG05,2.46,4,3,E-Wallet
NST-2603-20016,Kargo,WH-KNO04,21.42,7,12,COD
NST-2603-20017,Express,WH-UPG05,2.87,2,4,COD
NST-2603-20018,Sameday,WH-JKT01,2.41,1,1,COD
NST-2603-20019,Reguler,WH-JKT01,7.87,5,7,E-Wallet
NST-2603-20020,Reguler,WH-BDO02,12.26,5,5,Kartu Kredit
NST-2603-20021,Reguler,WH-BDO02,6.06,4,4,Kartu Kredit
NST-2603-20022,Reguler,WH-BDO02,5.83,4,4,E-Wallet
NST-2603-20023,Reguler,WH-SUB03,,4,3,E-Wallet
NST-2603-20024,Express,WH-JKT01,2.06,1,1,Kartu Kredit
NST-2603-20025,Reguler,WH-JKT01,10.04,5,8,Kartu Kredit
NST-2603-20026,Reguler,WH-BDO02,12.77,5,4,Kartu Kredit
NST-2603-20027,Reguler,WH-JKT01,8.06,4,3,Transfer Bank
NST-2603-20028,Reguler,WH-JKT01,,5,8,COD
NST-2603-20029,Reguler,WH-SUB03,12.47,3,2,Transfer Bank
NST-2603-20030,Reguler,WH-KNO04,14.35,3,4,Transfer Bank
NST-2603-20031,Express,WH-BDO02,3.21,1,3,E-Wallet
NST-2603-20032,Reguler,WH-KNO04,8.56,5,7,COD
NST-2603-20033,Express,WH-KNO04,4.22,1,1,COD
NST-2603-20034,Reguler,WH-SUB03,1.9,3,2,
NST-2603-20035,Reguler,WH-JKT01,13.61,3,3,E-Wallet
NST-2603-20036,Express,WH-BDO02,3.04,1,1,E-Wallet
NST-2603-20037,Reguler,WH-UPG05,1.66,4,3,Kartu Kredit
NST-2603-20038,Reguler,WH-KNO04,5.83,4,6,Kartu Kredit
NST-2603-20039,Kargo,WH-KNO04,93.59,6,11,
NST-2603-20040,Reguler,WH-SUB03,10.26,5,8,Kartu Kredit
NST-2603-20041,Reguler,WH-KNO04,13.48,3,2,Kartu Kredit
NST-2603-20042,Express,WH-KNO04,2.45,1,2,E-Wallet
NST-2603-20043,Express,WH-KNO04,4.25,1,1,Transfer Bank
NST-2603-20044,Reguler,WH-SUB03,7.84,4,7,COD
NST-2603-20045,Reguler,WH-JKT01,1.65,5,8,Transfer Bank
NST-2603-20046,Kargo,WH-KNO04,24.5,6,10,E-Wallet
NST-2603-20047,Reguler,WH-BDO02,11.3,5,7,COD
NST-2603-20048,Reguler,WH-KNO04,4.8,5,4,Transfer Bank
NST-2603-20049,Reguler,WH-KNO04,9.46,3,5,Kartu Kredit
NST-2603-20050,Kargo,WH-BDO02,81.02,5,9,Transfer Bank
NST-2603-20051,Reguler,WH-SUB03,11.71,3,6,COD
NST-2603-20052,Express,WH-UPG05,2.89,2,3,Transfer Bank
NST-2603-20053,Reguler,WH-BDO02,6.33,5,5,Transfer Bank
NST-2603-20054,Reguler,WH-UPG05,13.73,4,7,Transfer Bank
NST-2603-20055,Express,WH-JKT01,2.36,2,2,Kartu Kredit
NST-2603-20056,Sameday,WH-JKT01,1.47,1,1,E-Wallet
NST-2603-20057,Reguler,WH-KNO04,13.4,4,6,E-Wallet
NST-2603-20058,Reguler,WH-KNO04,5.46,4,6,E-Wallet
NST-2603-20059,Kargo,WH-SUB03,77.27,7,10,Transfer Bank
NST-2603-20060,Express,WH-UPG05,4.05,2,4,COD
NST-2603-20061,Reguler,WH-JKT01,9.72,5,7,Transfer Bank
NST-2603-20062,Reguler,WH-JKT01,10.9,4,5,Transfer Bank
NST-2603-20063,Express,WH-KNO04,2.95,2,4,E-Wallet
NST-2603-20064,Express,WH-KNO04,3.36,1,3,E-Wallet
NST-2603-20065,Kargo,WH-SUB03,31.06,5,10,Kartu Kredit
NST-2603-20066,Reguler,WH-KNO04,12.13,4,4,Transfer Bank
NST-2603-20067,Reguler,WH-KNO04,6.06,4,3,Kartu Kredit
NST-2603-20068,Express,WH-SUB03,4.69,2,3,Kartu Kredit
NST-2603-20069,Reguler,WH-KNO04,7.02,3,4,Kartu Kredit
NST-2603-20070,Reguler,WH-KNO04,12.8,4,5,E-Wallet
NST-2603-20071,Reguler,WH-KNO04,8.61,5,4,Kartu Kredit
NST-2603-20072,Reguler,WH-UPG05,8.46,5,8,Transfer Bank
NST-2603-20073,Reguler,WH-JKT01,8.23,4,6,Kartu Kredit
NST-2603-20074,Express,WH-BDO02,0.96,2,2,E-Wallet
NST-2603-20075,Express,WH-JKT01,1.4,1,3,Transfer Bank
NST-2603-20076,Reguler,WH-UPG05,7.14,4,3,Transfer Bank
NST-2603-20077,Reguler,WH-BDO02,5.18,4,3,COD
NST-2603-20078,Reguler,WH-JKT01,2.42,3,2,E-Wallet
NST-2603-20079,Express,WH-SUB03,4.17,2,4,COD
NST-2603-20080,Reguler,WH-UPG05,3.97,5,6,E-Wallet
NST-2603-20081,Express,WH-SUB03,3.49,1,3,E-Wallet
NST-2603-20082,Reguler,WH-SUB03,1.23,3,4,E-Wallet
